"","pais_region","codigo_pais_region","anyo","empleadoras_mujeres","empleadores_hombres","empleo_agricultura_mujeres","empleo_agricultura_hombres","empleo_industria_mujeres","empleo_industria_hombres","empleo_servicios_mujeres","empleo_servicios_hombres","empleo_informal_mujeres","empleo_informal_hombres","legislacion_acoso_sexual","autoempleo_mujeres","autoempleo_hombres","empleo_parcial_mujeres","desempleo_educacion_mujeres","desempleo_educacion_hombres","desempleo_mujeres","desempleo_hombres","trabajo_domestico_no_remunerado_mujeres","trabajo_domestico_no_remunerado_hombres"
"270","Costa Rica","CRI","1994",3.66899991035461,7.96700000762939,3.76600003242493,21.9969997406006,18.1000003814697,26.5459995269775,78.1340026855469,51.4570007324219,NA,NA,NA,16.3460006713867,18.7040004730225,NA,NA,NA,5.5479998588562,3.37100005149841,NA,NA
"271","Costa Rica","CRI","1995",3.22399997711182,7.36499977111816,3.74600005149841,21.9160003662109,17.9629993438721,26.5629997253418,78.2910003662109,51.5209999084473,NA,NA,NA,16.1159992218018,19.8859996795654,NA,NA,NA,6.48999977111816,4.57399988174438,NA,NA
"272","Costa Rica","CRI","1996",4.38399982452393,8.15100002288818,3.65400004386902,21.6019992828369,17.8059997558594,26.503999710083,78.5390014648438,51.8940010070801,NA,NA,NA,14.081000328064,20.4309997558594,NA,5.48000001907349,2.94000005722046,8.21500015258789,5.23600006103516,NA,NA
"273","Costa Rica","CRI","1997",3.57599997520447,9.07199954986572,3.71499991416931,21.7959995269775,17.7870006561279,26.6040000915527,78.4990005493164,51.5999984741211,NA,NA,NA,18.0410003662109,20.3500003814697,NA,4.05000019073486,3.47000002861023,7.31899976730347,4.8899998664856,NA,NA
"274","Costa Rica","CRI","1998",4.01800012588501,9.72799968719482,3.73900008201599,21.8740005493164,17.5970001220703,26.6049995422363,78.6640014648438,51.5219993591309,NA,NA,NA,16.2709999084473,18.628999710083,NA,3.20000004768372,3.00999999046326,7.52400016784668,4.19799995422363,NA,NA
"275","Costa Rica","CRI","1999",4.43900012969971,9.85599994659424,3.71199989318848,21.7779998779297,17.4360008239746,26.5919990539551,78.8509979248047,51.6300010681152,NA,NA,NA,16.6800003051758,18.5939998626709,NA,3.89000010490417,2.44000005722046,7.85799980163574,4.8439998626709,NA,NA
"276","Costa Rica","CRI","2000",2.87599992752075,7.04400014877319,3.63299989700317,21.5069999694824,17.193000793457,26.5109996795654,79.1740036010742,51.9819984436035,NA,NA,NA,17.2019996643066,22.7450008392334,NA,2.66000008583069,1.85000002384186,6.64499998092651,4.32999992370605,NA,NA
"277","Costa Rica","CRI","2001",4.90399980545044,9.51299953460693,3.72000002861023,21.7779998779297,17.1439990997314,26.6450004577637,79.1360015869141,51.5769996643066,NA,NA,NA,20.2019996643066,20.3889999389648,NA,4.59000015258789,3.36999988555908,7.3899998664856,5.13899993896484,NA,NA
"278","Costa Rica","CRI","2002",4.65199995040894,9.57600021362305,4.09000015258789,22.0020008087158,14.9720001220703,26.503999710083,80.9380035400391,51.4939994812012,NA,NA,NA,21.201000213623,20.4419994354248,NA,3.89000010490417,2.28999996185303,7.76399993896484,5.57999992370605,NA,NA
"279","Costa Rica","CRI","2003",4.88700008392334,10.5080003738403,4.05600023269653,21.0069999694824,14.4370002746582,26.3579998016357,81.5070037841797,52.6339988708496,NA,NA,NA,20.4080009460449,18.7329998016357,NA,3.40000009536743,4.48000001907349,7.99700021743774,5.79300022125244,NA,NA
"280","Costa Rica","CRI","2004",4.37599992752075,9.99300003051758,3.98699998855591,20.3479995727539,13.1180000305176,26.5799999237061,82.8949966430664,53.0719985961914,NA,NA,NA,21.44700050354,20.3910007476807,NA,3.53999996185303,2.90000009536743,8.29899978637695,5.40999984741211,NA,NA
"281","Costa Rica","CRI","2005",4.25099992752075,9.17000007629395,4.76100015640259,20.8589992523193,12.5970001220703,26.4650001525879,82.6429977416992,52.6759986877441,NA,NA,NA,19.1450004577637,18.6849994659424,NA,5.98999977111816,3.98000001907349,9.33500003814697,5.03999996185303,NA,NA
"282","Costa Rica","CRI","2006",4.66099977493286,9.34000015258789,4.34000015258789,19.2639999389648,12.7580003738403,26.6219997406006,82.9020004272461,54.1150016784668,NA,NA,NA,18.3530006408691,19.9150009155273,NA,2.9300000667572,1.64999997615814,8.3730001449585,4.27400016784668,NA,NA
"283","Costa Rica","CRI","2007",3.98399996757507,9.02200031280518,5.03000020980835,17.818000793457,12.8909997940063,27.4330005645752,82.0790023803711,54.7480010986328,NA,NA,NA,17.0860004425049,18.3579998016357,NA,2.69000005722046,0.819999992847443,6.77500009536743,3.19799995422363,NA,NA
"284","Costa Rica","CRI","2008",4.25899982452393,9.35400009155273,4.13100004196167,17.1439990997314,13.0010004043579,26.6429996490479,82.8679962158203,56.2130012512207,NA,NA,NA,17.6849994659424,18.3139991760254,NA,3.25999999046326,1.04999995231628,5.88000011444092,4.1399998664856,NA,NA
"285","Costa Rica","CRI","2009",4.03499984741211,9.04199981689453,3.87400007247925,16.5610008239746,12.1490001678467,25.8349990844727,83.9769973754883,57.6040000915527,NA,NA,1,18.8250007629395,18.3250007629395,NA,NA,NA,9.60299968719482,6.58699989318848,NA,NA
"286","Costa Rica","CRI","2010",1.71099996566772,4.50899982452393,3.63899993896484,16.0049991607666,11.33899974823,25.1609992980957,85.0220031738281,58.8339996337891,40.1599998474121,31.8500003814697,1,16.3719997406006,19.8080005645752,55.3690436059607,5.22790002822876,2.72410011291504,9.04559993743896,5.96420001983643,NA,NA
"287","Costa Rica","CRI","2011",1.79999995231628,4.28999996185303,3.35800004005432,15.293999671936,10.4160003662109,24.3840007781982,86.2259979248047,60.3219985961914,37.2000007629395,29.8899993896484,1,13.3199996948242,19.1049995422363,55.6035664700905,6.70039987564087,5.0496997833252,12.7582998275757,8.58670043945313,NA,NA
"288","Costa Rica","CRI","2012",1.40600001811981,3.77900004386902,2.96000003814697,14.9250001907349,9.52499961853027,23.6630001068115,87.5149993896484,61.4129981994629,41.4799995422363,30.9200000762939,1,14.8090000152588,20.132999420166,59.6155494936564,7.28760004043579,4.50659990310669,NA,NA,NA,NA
"289","Costa Rica","CRI","2013",1.87000000476837,4.14799976348877,2.91599988937378,14.335000038147,8.06799983978271,21.8390007019043,89.0169982910156,63.8250007629395,43.6300010681152,32.7799987792969,1,15.4060001373291,22.6849994659424,57.6648664179922,4.72590017318726,4.2039999961853,NA,NA,NA,NA
"290","Costa Rica","CRI","2014",1.90900003910065,4.2960000038147,3.91599988937378,15.6669998168945,9.64099979400635,22.6730003356934,86.443000793457,61.6609992980957,42.8699989318848,32.7099990844727,1,15.3039999008179,20.8250007629395,55.8530640672279,6.26590013504028,4.87779998779297,NA,NA,NA,NA
"291","Costa Rica","CRI","2015",1.86099994182587,3.98000001907349,4.19999980926514,17.3549995422363,9.62800025939941,25.0830001831055,86.1729965209961,57.5620002746582,43.6500015258789,32.9500007629395,1,15.1669998168945,20.7409992218018,56.1889096605284,6.1838002204895,5.82429981231689,NA,NA,NA,NA
"292","Costa Rica","CRI","2016",2.31299996376038,4.59100008010864,4.19899988174438,16.9360008239746,9.10400009155273,24.2099990844727,86.6969985961914,58.8540000915527,39.7099990844727,33.1599998474121,1,13.289999961853,19.9409999847412,54.8198471060974,6.34539985656738,3.25550007820129,NA,NA,NA,NA
"293","Costa Rica","CRI","2017",2.29699993133545,5.12900018692017,4.52400016784668,17.3449993133545,9.9060001373291,23.503999710083,85.5699996948242,59.1510009765625,40.0400009155273,32.3899993896484,1,15.3990001678467,19.943000793457,54.8295169243685,5.40010023117065,3.54769992828369,NA,NA,22.1457084,8.3785845
"294","Costa Rica","CRI","2018",2.3289999961853,5.15999984741211,4.47200012207031,17.2110004425049,9.80099964141846,23.5380001068115,85.7269973754883,59.2509994506836,42.6599998474121,31.4899997711182,1,15.3299999237061,19.8349990844727,57.2561250947531,6.08890008926392,4.59359979629517,NA,NA,NA,NA
"295","Cuba","CUB","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Cuba","CUB","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Cuba","CUB","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Cuba","CUB","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Cuba","CUB","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Cuba","CUB","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Cuba","CUB","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Cuba","CUB","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Cuba","CUB","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Cuba","CUB","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Cuba","CUB","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Cuba","CUB","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Cuba","CUB","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Cuba","CUB","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Cuba","CUB","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Cuba","CUB","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Cuba","CUB","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Cuba","CUB","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Cuba","CUB","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Cuba","CUB","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Cuba","CUB","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Cuba","CUB","1991",0.370999991893768,1.60399997234344,14.0459995269775,30.4069995880127,22.2280006408691,32.8050003051758,63.726001739502,36.7890014648438,NA,NA,NA,4.06899976730347,9.35700035095215,NA,NA,NA,NA,NA,NA,NA
"317","Cuba","CUB","1992",0.368000000715256,1.60500001907349,14.16100025177,30.8619995117188,21.9519996643066,32.4280014038086,63.8870010375977,36.7099990844727,NA,NA,NA,3.98699998855591,9.28999996185303,NA,NA,NA,NA,NA,NA,NA
"318","Cuba","CUB","1993",0.361999988555908,1.59700000286102,14.2030000686646,31.6399993896484,20.951000213623,30.7670001983643,64.8470001220703,37.5940017700195,NA,NA,NA,3.90899991989136,9.23999977111816,NA,NA,NA,NA,NA,NA,NA
"319","Cuba","CUB","1994",0.360000014305115,1.60699999332428,13.3640003204346,31.3859996795654,18.9759998321533,28.9050006866455,67.6589965820313,39.7089996337891,NA,NA,NA,3.80200004577637,9.14299964904785,NA,NA,NA,NA,NA,NA,NA
"320","Cuba","CUB","1995",0.35699999332428,1.61300003528595,12.8280000686646,31.1100006103516,15.9020004272461,26.3269996643066,71.2699966430664,42.5629997253418,NA,NA,NA,3.69600009918213,9.04699993133545,NA,NA,NA,12.9899997711182,5.44999980926514,NA,NA
"321","Cuba","CUB","1996",0.354000002145767,1.61099994182587,12875,31.0839996337891,15.9399995803833,26.3059997558594,71.1839981079102,42.6100006103516,NA,NA,NA,3.5789999961853,8.92599964141846,NA,NA,NA,12.289999961853,4.8600001335144,NA,NA
"322","Cuba","CUB","1997",0.34799998998642,1.60599994659424,12.8920001983643,31.121000289917,15.956000328064,26.3250007629395,71.1510009765625,42.5540008544922,NA,NA,NA,3.45700001716614,8.84899997711182,NA,NA,NA,11.1599998474121,4.73000001907349,NA,NA
"323","Cuba","CUB","1998",0.342000007629395,1.59800004959106,13.4440002441406,32.5970001220703,14.7760000228882,23.8460006713867,71.7799987792969,43.556999206543,NA,NA,NA,3.39100003242493,8.8439998626709,NA,NA,NA,9.38000011444092,4.42000007629395,NA,NA
"324","Cuba","CUB","1999",0.333000004291534,1.58800005912781,13.871000289917,33.7480010986328,13.7379999160767,21.7670001983643,72.390998840332,44.4850006103516,NA,NA,NA,3.29299998283386,8.78999996185303,NA,NA,NA,9.64000034332275,4.28999996185303,NA,NA
"325","Cuba","CUB","2000",0.331000000238419,1.5900000333786,13.9020004272461,33.8440017700195,13.7609996795654,21.8010005950928,72.3369979858398,44.3549995422363,NA,NA,NA,3.22099995613098,8.73400020599365,NA,NA,NA,8.26000022888184,3.80999994277954,NA,NA
"326","Cuba","CUB","2001",0.328000009059906,1.5900000333786,13.0299997329712,32.5400009155273,13.5679998397827,21.746000289917,73.4020004272461,45.7140007019043,NA,NA,NA,3.16300010681152,8.71300029754639,NA,NA,NA,5.76000022888184,3.13000011444092,16.3194444,5.3472222
"327","Cuba","CUB","2002",0.324000000953674,1.58599996566772,12.1680002212524,31.1989994049072,13.3380002975464,21.6539993286133,74.4940032958984,47.1469993591309,NA,NA,NA,3.1010000705719,8.6879997253418,NA,NA,NA,4.63000011444092,2.55999994277954,NA,NA
"328","Cuba","CUB","2003",0.319999992847443,1.58000004291534,11.3369998931885,29.8530006408691,13.0799999237061,21.5419998168945,75.5839996337891,48.6049995422363,NA,NA,NA,3.03500008583069,8.65100002288818,NA,NA,NA,3.40000009536743,1.71000003814697,NA,NA
"329","Cuba","CUB","2004",0.317999988794327,1.57799994945526,10.5559997558594,28.5559997558594,12.8290004730225,21.4669990539551,76.6149978637695,49.9770011901855,NA,NA,NA,2.96300005912781,8.57999992370605,NA,NA,NA,2.20499992370605,1.65400004386902,NA,NA
"330","Cuba","CUB","2005",0.314000010490417,1.57799994945526,9.86299991607666,27.3349990844727,12.6829996109009,21.4950008392334,77.4540023803711,51.1710014343262,NA,NA,NA,2.90400004386902,8.57900047302246,NA,NA,NA,2.21000003814697,1.79999995231628,NA,NA
"331","Cuba","CUB","2006",0.314999997615814,1.58700001239777,9.20400047302246,26.1499996185303,12.4870004653931,21.4909992218018,78.3089981079102,52.359001159668,NA,NA,NA,2.84599995613098,8.53299999237061,NA,0.579999983310699,0.800000011920929,2.21499991416931,1.73099994659424,NA,NA
"332","Cuba","CUB","2007",0.312000006437302,1.58899998664856,8.55900001525879,24.9449996948242,12.3369998931885,21.5,79.1039962768555,53.5540008544922,NA,NA,NA,2.77600002288818,8.50100040435791,NA,0.5,0.629999995231628,1.87100005149841,1.73699998855591,NA,NA
"333","Cuba","CUB","2008",0.303000003099442,1.58000004291534,8.53800010681152,24.6940002441406,11.8570003509521,21.8950004577637,79.6060028076172,53.4099998474121,NA,NA,NA,2.67600011825562,8.44999980926514,NA,0.439999997615814,0.360000014305115,1.96599996089935,1.34800004959106,NA,NA
"334","Cuba","CUB","2009",0.294999986886978,1.57799994945526,8.30599975585938,25.1410007476807,11.6700000762939,21.2019996643066,80.0240020751953,53.6570014953613,NA,NA,NA,2.60800004005432,8.47000026702881,60.7104236864486,0.579999983310699,0.370000004768372,1.99000000953674,1.47000002861023,NA,NA
"335","Cuba","CUB","2010",0.293999999761581,1.5809999704361,8.46599960327148,24.8490009307861,11.5100002288818,20.5009994506836,80.0230026245117,54.6500015258789,NA,NA,NA,2.55299997329712,8.38599967956543,61.8383223577874,1.45000004768372,1.44000005722046,2.71000003814697,2.36999988555908,NA,NA
"336","Cuba","CUB","2011",0.28600001335144,1.57200002670288,8.83300018310547,26.3570003509521,12.0279998779297,20.2940006256104,79.1389999389648,53.3489990234375,NA,NA,NA,2.47399997711182,8.35200023651123,NA,NA,NA,3.50999999046326,2.97000002861023,NA,NA
"337","Cuba","CUB","2012",0.312999993562698,1.66999995708466,8.14500045776367,26.0319995880127,13.4490003585815,22.6730003356934,78.4059982299805,51.2949981689453,NA,NA,NA,2.6470000743866,8.76700019836426,NA,NA,NA,3.61999988555908,3.36999988555908,NA,NA
"338","Cuba","CUB","2013",0.354999989271164,1.72099995613098,7.78200006484985,25.1959991455078,11.298999786377,20.7910003662109,80.9189987182617,54.0130004882813,NA,NA,NA,2.96399998664856,8.99300003051758,NA,NA,NA,3.54999995231628,3.13000011444092,NA,NA
"339","Cuba","CUB","2014",0.737999975681305,1.72200000286102,8.08300018310547,25.4459991455078,10.8129997253418,20.5820007324219,81.1050033569336,53.9720001220703,NA,NA,NA,5.83099985122681,8.57400035858154,NA,NA,NA,3.09999990463257,2.40000009536743,NA,NA
"340","Cuba","CUB","2015",0.732999980449677,1.71899998188019,7.97800016403198,25.2530002593994,10.7410001754761,20.6089992523193,81.2809982299805,54.1380004882813,NA,NA,NA,5.75099992752075,8.53400039672852,NA,NA,NA,2.59999990463257,2.29999995231628,NA,NA
"341","Cuba","CUB","2016",0.728999972343445,1.7150000333786,7.85799980163574,25.0319995880127,10.668999671936,20.6180000305176,81.4729995727539,54.3499984741211,NA,NA,NA,5.66599988937378,8.48600006103516,NA,NA,NA,NA,NA,NA,NA
"342","Cuba","CUB","2017",0.725000023841858,1.71000003814697,7.73899984359741,24.8229999542236,10.5719995498657,20.613000869751,81.6890029907227,54.5639991760254,NA,NA,NA,5.58099985122681,8.43099975585938,NA,NA,NA,NA,NA,NA,NA
"343","Cuba","CUB","2018",0.720000028610229,1.7039999961853,7.62400007247925,24.6240005493164,10.4779996871948,20.6119995117188,81.8980026245117,54.7639999389648,NA,NA,NA,5.49200010299683,8.38000011444092,NA,NA,NA,NA,NA,NA,NA
"344","Ecuador","ECU","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Ecuador","ECU","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Ecuador","ECU","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Ecuador","ECU","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Ecuador","ECU","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Ecuador","ECU","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Ecuador","ECU","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Ecuador","ECU","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Ecuador","ECU","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Ecuador","ECU","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Ecuador","ECU","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Ecuador","ECU","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Ecuador","ECU","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Ecuador","ECU","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Ecuador","ECU","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Ecuador","ECU","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Ecuador","ECU","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Ecuador","ECU","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3699998855591,5.25,NA,NA
"362","Ecuador","ECU","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2799997329712,5.1399998664856,NA,NA
"363","Ecuador","ECU","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9399995803833,5.76000022888184,NA,NA
"364","Ecuador","ECU","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Ecuador","ECU","1991",3.48799991607666,7.75099992752075,27.1119995117188,34.3880004882813,14.673999786377,23.761999130249,58.2140007019043,41.8499984741211,NA,NA,NA,30.3390007019043,27.3339996337891,NA,NA,NA,12.8400001525879,5.17999982833862,NA,NA
"366","Ecuador","ECU","1992",4.13100004196167,10.3459997177124,26.9209995269775,34.193000793457,14.5740003585815,23.7730007171631,58.5040016174316,42.0330009460449,NA,NA,NA,31.423999786377,27.5270004272461,NA,NA,NA,13.039999961853,5.63000011444092,NA,NA
"367","Ecuador","ECU","1993",5.67500019073486,9.5649995803833,26.7320003509521,34.0110015869141,14.4739999771118,23.761999130249,58.7939987182617,42.2270011901855,NA,NA,NA,31.1389999389648,27.3519992828369,NA,NA,NA,11.1499996185303,5.84999990463257,NA,NA
"368","Ecuador","ECU","1994",4.95699977874756,9.66699981689453,26.5060005187988,33.7610015869141,14.3579998016357,23.7819995880127,59.1360015869141,42.4560012817383,NA,NA,NA,28.3980007171631,27.326000213623,NA,NA,NA,8.61999988555908,5.44000005722046,NA,NA
"369","Ecuador","ECU","1995",4.13100004196167,9.9379997253418,26.3020000457764,33.5499992370605,14.2519998550415,23.7859992980957,59.4449996948242,42.6640014648438,NA,NA,NA,28.2250003814697,26.4449996948242,NA,NA,NA,8.72000026702881,5.38000011444092,NA,NA
"370","Ecuador","ECU","1996",4.20300006866455,9.4379997253418,26.1110000610352,33.3559989929199,14.1510000228882,23.7789993286133,59.7379989624023,42.8650016784668,NA,NA,NA,29.4570007324219,28.2520008087158,NA,NA,NA,14.0699996948242,7.98000001907349,NA,NA
"371","Ecuador","ECU","1997",4.47399997711182,9.7480001449585,25.8980007171631,33.0970001220703,14.043999671936,23.8490009307861,60.0579986572266,43.0540008544922,NA,NA,NA,28.2940006256104,28.1669998168945,NA,NA,NA,12.6400003433228,6.92000007629395,NA,NA
"372","Ecuador","ECU","1998",4.52899980545044,10.1389999389648,25.7689990997314,32.8790016174316,13.9729995727539,24.0030002593994,60.257999420166,43.1180000305176,NA,NA,NA,28.9759998321533,25.3810005187988,NA,NA,NA,15.9200000762939,8.38000011444092,NA,NA
"373","Ecuador","ECU","1999",3.99799990653992,8.86699962615967,25.6620006561279,32.8289985656738,13.9160003662109,23.9629993438721,60.4220008850098,43.2089996337891,NA,NA,NA,29.6849994659424,26.746000289917,NA,NA,NA,19.25,10.2600002288818,NA,NA
"374","Ecuador","ECU","2000",3.62299990653992,7.84499979019165,25.4780006408691,32.6399993896484,13.8290004730225,24.0240001678467,60.693000793457,43.3359985351563,NA,NA,NA,30.0799999237061,27.7299995422363,55.4027434267009,5.71840000152588,3.7393000125885,6.43599987030029,3.84330010414124,NA,NA
"375","Ecuador","ECU","2001",3.25099992752075,6.84299993515015,25.2150001525879,32.3279991149902,13.701000213623,24.0639991760254,61.0839996337891,43.6080017089844,77.1399993896484,76.3099975585938,NA,31.257999420166,29.3950004577637,54.169856225414,5.2056999206543,3.0139000415802,5.20499992370605,3.61809992790222,NA,NA
"376","Ecuador","ECU","2002",3.35800004005432,6.29400014877319,24.1749992370605,33.0540008544922,12.3339996337891,23.5729999542236,63.4910011291504,43.3730010986328,NA,NA,NA,32.3019981384277,29.7730007171631,NA,10.6899995803833,5.09999990463257,NA,NA,NA,NA
"377","Ecuador","ECU","2003",3.42600011825562,5.75899982452393,23.1149997711182,33.806999206543,11.0710000991821,23.1110000610352,65.8140029907227,43.0820007324219,76.3600006103516,74.6699981689453,NA,33.2050018310547,30.1580009460449,50.7822274917136,5.59609985351563,5.51940011978149,6.15670013427734,5.35739994049072,NA,NA
"378","Ecuador","ECU","2004",3.96199989318848,7.96400022506714,26.0650005340576,33.2319984436035,11.4029998779297,22.1469993591309,62.5320014953613,44.6209983825684,76.5999984741211,75.1600036621094,NA,33.2970008850098,29.1849994659424,52.0037210488453,5.37239980697632,4.30259990692139,5.70459985733032,4.53090000152588,NA,NA
"379","Ecuador","ECU","2005",4.0310001373291,7.70800018310547,25.326000213623,33.4850006103516,10.1009998321533,22.2819995880127,64.5739974975586,44.2330017089844,76.5999984741211,75.0199966430664,NA,32.3170013427734,29.4160003662109,51.1405697749601,5.15840005874634,3.89969992637634,4.70279979705811,3.17770004272461,NA,NA
"380","Ecuador","ECU","2006",3.86100006103516,7.36999988555908,25.0510005950928,32.5009994506836,10.8190002441406,23.503999710083,64.129997253418,43.9949989318848,76.629997253418,75.1699981689453,NA,31.4740009307861,27.2810001373291,51.5340649131086,4.68279981613159,3.2992000579834,4.36289978027344,3.0158998966217,NA,NA
"381","Ecuador","ECU","2007",3.09100008010864,6.58799982070923,22.6790008544922,32.1609992980957,11.3120002746582,23.2670001983643,66.0090026855469,44.5709991455078,76.6100006103516,74.6500015258789,NA,32.6640014648438,28.17799949646,52.5985990858533,5.2632999420166,3.55100011825562,3.90420007705688,2.63479995727539,NA,NA
"382","Ecuador","ECU","2008",3.04299998283386,6.70300006866455,21.6140003204346,31.9580001831055,11.2299995422363,23.5149993896484,67.1559982299805,44.5270004272461,76.1399993896484,72.8300018310547,NA,31.9020004272461,27.5100002288818,52.5630618451493,5.40229988098145,3.64079999923706,4.98430013656616,3.19849991798401,NA,NA
"383","Ecuador","ECU","2009",2.30299997329712,5.40799999237061,21.9360008239746,32.6769981384277,10.7229995727539,23.8920001983643,67.3410034179688,43.4309997558594,72.6600036621094,70.3600006103516,1,32.1870002746582,29.8190002441406,51.3008380957957,7.93359994888306,5.10179996490479,5.85710000991821,3.77060008049011,NA,NA
"384","Ecuador","ECU","2010",2.36700010299683,4.89300012588501,20.8850002288818,32.2169990539551,11.0839996337891,23.0820007324219,68.0309982299805,44.701000213623,68.2300033569336,67.9199981689453,1,32.5089988708496,31.011999130249,52.1864433158338,5.91879987716675,4.40840005874634,4.94969987869263,3.52020001411438,NA,NA
"385","Ecuador","ECU","2011",2.05299997329712,4.56799983978271,20.8770008087158,32.2350006103516,10.8629999160767,22.3129997253418,68.2600021362305,45.4519996643066,65.5,64.0800018310547,1,34.9199981689453,33.0970001220703,53.1774692620546,4.91440010070801,3.6628999710083,4.27010011672974,2.92549991607666,NA,NA
